,month,day,Date,Class,Lat,Lon,Max wind,Min pres,SST,UWND,VWND,rhum,airtemp,unique-key
210,8,30,1800, TD,13.3,42.2,25,1009,27.49,-6.199996948,-1.7100067140000001,97.22999573,294.4599915,             BERTHA-1984
211,8,31,0, TD,13.7,43.4,30,1008,28.32,-5.490005493,2.979995728,95.36000061,295.80999760000003,             BERTHA-1984
212,8,31,600, TD,14.4,44.5,30,1008,27.519999,-6.399993896000001,-2.089996338,94.66000366,294.4199829,             BERTHA-1984
213,8,31,1200, TS,14.9,45.3,35,1007,27.14,-6.399993896000001,-2.089996338,94.66000366,294.4199829,             BERTHA-1984
214,8,31,1800, TS,15.7,46.6,35,1007,27.119999,-7.479995728,-5.470001221,97.17999268,295.55999760000003,             BERTHA-1984
215,9,1,0, TS,16.3,47.7,35,1007,26.269999,-7.440002441,2.6300048830000002,81.41000366,300.2200012,             BERTHA-1984
216,9,1,600, TS,17.0,48.7,35,1007,26.71,-7.440002441,2.6300048830000002,81.41000366,300.2200012,             BERTHA-1984
217,9,1,1200, TD,17.5,49.5,30,1008,27.39,-5.160003662,-0.9199981690000001,85.38000488,300.7999878,             BERTHA-1984
218,9,1,1800, TD,18.2,50.5,30,1008,27.289998999999998,-5.160003662,-0.9199981690000001,85.38000488,300.7999878,             BERTHA-1984
219,9,2,0, TD,19.2,51.3,30,1008,27.63,-3.3000030519999997,5.720001221,94.27999878,298.26000980000003,             BERTHA-1984
220,9,2,600, TD,20.0,52.1,30,1009,26.99,-3.3000030519999997,5.720001221,94.27999878,298.26000980000003,             BERTHA-1984
221,9,2,1200, TD,20.8,53.1,25,1010,26.519999,-3.3000030519999997,5.720001221,94.27999878,298.26000980000003,             BERTHA-1984
222,9,2,1800, TD,22.6,52.8,25,1010,26.51,-11.38000488,6.11000061,89.17999268,300.14001460000003,             BERTHA-1984
223,9,3,0, TD,23.8,52.5,25,1010,26.55,1.149993896,2.839996338,89.44000244,297.88000489999996,             BERTHA-1984
224,9,3,600, TD,25.1,51.9,25,1010,27.49,1.149993896,2.839996338,89.44000244,297.88000489999996,             BERTHA-1984
225,9,3,1200, TD,26.1,50.5,20,1012,26.71,3.569992065,12.19999695,84.99000549,298.98999019999997,             BERTHA-1984
226,9,3,1800, TD,27.1,49.1,20,1012,25.81,-2.430007935,7.589996338,76.42999268,299.89001460000003,             BERTHA-1984
227,9,4,0, TD,28.3,47.8,20,1013,24.98,14.149993900000002,2.919998169,96.02999878,300.2299805,             BERTHA-1984
228,9,4,600, TD,29.6,46.0,20,1013,25.59,11.08999634,1.5,92.11000061,299.17999269999996,             BERTHA-1984
229,9,4,1200, TD,30.5,44.5,20,1013,26.16,11.08999634,1.5,92.11000061,299.17999269999996,             BERTHA-1984
230,9,4,1800, TD,32.0,42.0,20,1013,24.58,7.490005493,2.8099975589999997,91.86000061,298.5999756,             BERTHA-1984
231,8,31,0, SD,36.6,66.9,25,1008,26.67,6.099990845,2.059997559,87.80999756,303.3300171,              CESAR-1984
232,8,31,600, SD,37.8,66.0,30,1005,26.55,4.910003662,4.419998168999999,88.28999329,304.0499878,              CESAR-1984
233,8,31,1200, TS,38.9,65.0,35,1001,25.72,1.0399932859999999,5.830001831000001,87.80999756,300.9700012,              CESAR-1984
234,8,31,1800, TS,39.8,63.1,35,999,25.23,0.38000488299999996,6.770004272,89.55000305,299.5299988,              CESAR-1984
235,9,1,0, TS,40.6,61.1,40,999,26.16,12.59999084,2.419998169,90.47999573,299.13000489999996,              CESAR-1984
236,9,1,600, TS,41.7,59.0,40,998,22.59,3.6300048830000002,2.580001831,95.19999695,296.5800171,              CESAR-1984
237,9,1,1200, TS,42.9,56.9,40,998,21.57,3.009994507,6.5,95.1000061,296.14001460000003,              CESAR-1984
238,9,8,1200, TS,28.5,77.4,35,1008,27.449999,2.8699951169999998,2.1300048830000002,74.97999573,303.2299805,              DIANA-1984
239,9,8,1800, TS,28.6,78.3,40,1006,27.56,2.8699951169999998,2.1300048830000002,74.97999573,303.2299805,              DIANA-1984
240,9,9,0, TS,28.5,79.2,45,1004,27.189999,4.279998779,-0.979995728,76.41999817,299.67999269999996,              DIANA-1984
241,9,9,600, TS,28.6,79.7,50,1002,27.109999,4.279998779,-0.979995728,76.41999817,299.67999269999996,              DIANA-1984
242,9,9,1200, TS,29.0,79.9,55,1000,27.08,-8.290008545,-2.419998169,87.88999939,298.86999510000004,              DIANA-1984
243,9,9,1800, TS,29.4,80.1,60,995,27.42,-8.290008545,-2.419998169,87.88999939,298.86999510000004,              DIANA-1984
244,9,10,0, TS,29.7,80.4,60,994,26.64,2.099990845,3.009994507,89.44999695,301.61999510000004,              DIANA-1984
245,9,10,600, TS,30.1,80.3,60,995,26.779999,2.099990845,3.009994507,89.44999695,301.61999510000004,              DIANA-1984
246,9,10,1200, HU,30.5,80.0,65,991,26.269999,2.099990845,3.009994507,89.44999695,301.61999510000004,              DIANA-1984
247,9,10,1800, HU,30.8,79.6,70,986,26.869999,2.099990845,3.009994507,89.44999695,301.61999510000004,              DIANA-1984
248,9,11,0, HU,31.3,79.1,80,980,27.66,-2.040008545,-1.529998779,90.6000061,298.7999878,              DIANA-1984
249,9,11,600, HU,31.8,78.7,85,973,27.05,0.529998779,8.050003052000001,91.50999451,299.88000489999996,              DIANA-1984
250,9,11,1200, HU,32.6,78.4,100,960,26.05,0.529998779,8.050003052000001,91.50999451,299.88000489999996,              DIANA-1984
251,9,11,1800, HU,33.4,78.0,110,952,25.449999,0.529998779,8.050003052000001,91.50999451,299.88000489999996,              DIANA-1984
252,9,12,0, HU,33.9,77.7,115,949,24.939999,-3.8800048830000002,1.919998169,92.88000488,299.4100037,              DIANA-1984
253,9,12,600, HU,34.0,77.4,95,963,24.98,-3.8800048830000002,1.919998169,92.88000488,299.4100037,              DIANA-1984
254,9,12,1200, HU,34.0,77.2,95,967,25.08,-3.8800048830000002,1.919998169,92.88000488,299.4100037,              DIANA-1984
255,9,12,1800, HU,33.9,77.1,90,970,25.24,-3.8800048830000002,1.919998169,92.88000488,299.4100037,              DIANA-1984
256,9,13,0, HU,33.8,77.4,85,972,24.71,-6.479995728,2.4499969480000003,94.58999634,301.23999019999997,              DIANA-1984
257,9,13,600, HU,33.9,77.9,80,978,0.0,-6.479995728,2.4499969480000003,94.58999634,301.23999019999997,              DIANA-1984
258,9,13,700, HU,33.9,78.0,80,979,0.0,-6.479995728,2.4499969480000003,94.58999634,301.23999019999997,              DIANA-1984
259,9,13,1200, HU,34.0,78.3,65,990,0.0,-6.479995728,2.4499969480000003,94.58999634,301.23999019999997,              DIANA-1984
260,9,13,1800, TS,34.3,78.5,55,999,0.0,-6.479995728,2.4499969480000003,94.58999634,301.23999019999997,              DIANA-1984
261,9,14,0, TS,34.6,78.5,45,1003,0.0,0.36999511700000004,4.7700042719999995,97.3500061,297.9100037,              DIANA-1984
262,9,14,600, TS,35.0,78.0,40,1005,0.0,0.36999511700000004,4.7700042719999995,97.3500061,297.9100037,              DIANA-1984
263,9,14,1200, TS,35.3,77.1,45,1003,0.0,0.36999511700000004,4.7700042719999995,97.3500061,297.9100037,              DIANA-1984
264,9,14,1800, TS,35.6,76.0,50,1000,0.0,1.209991455,11.41000366,90.8500061,297.01000980000003,              DIANA-1984
265,9,15,0, TS,36.2,74.4,55,997,25.029999,11.47999573,0.25,86.16000366,300.3499756,              DIANA-1984
266,9,15,600, TS,37.2,72.7,60,994,24.119999,8.179992676,6.089996338,97.47000122,297.2000122,              DIANA-1984
267,9,15,1200, TS,38.5,70.3,60,992,24.279999,9.679992676,11.31999207,88.81999207,297.4199829,              DIANA-1984
268,9,15,1800, TS,41.0,66.0,60,992,17.609999,12.66000366,9.740005493,77.88999939,301.88000489999996,              DIANA-1984
269,9,16,0, TS,43.5,61.9,60,994,17.25,11.61000061,5.619995117,90.55000305,290.4599915,              DIANA-1984
270,9,14,0, TD,20.3,96.1,30,1000,28.779999,-6.470001221,3.259994507,96.97000122,299.4799805,            EDOUARD-1984
271,9,14,600, TS,20.5,96.2,35,1000,28.83,-6.470001221,3.259994507,96.97000122,299.4799805,            EDOUARD-1984
272,9,14,1200, TS,20.7,96.1,40,1000,29.189999,-6.470001221,3.259994507,96.97000122,299.4799805,            EDOUARD-1984
273,9,14,1800, TS,20.5,96.0,45,1001,29.05,-6.470001221,3.259994507,96.97000122,299.4799805,            EDOUARD-1984
274,9,15,0, TS,20.3,95.8,55,998,28.9,-6.839996338,1.7899932859999999,97.00999451,298.80999760000003,            EDOUARD-1984
275,9,15,600, TD,20.0,95.7,25,1002,28.42,-6.839996338,1.7899932859999999,97.00999451,298.80999760000003,            EDOUARD-1984
276,9,15,1200, TD,20.0,95.7,25,1001,28.42,-6.839996338,1.7899932859999999,97.00999451,298.80999760000003,            EDOUARD-1984
277,9,15,1200, TD,13.7,21.3,25,1010,27.23,-7.600006103999999,-4.940002441,98.0,294.7099915,            EDOUARD-1984
278,9,15,1800, TD,13.8,22.0,25,1010,27.17,-8.270004272000001,-6.509994507,98.0,294.61999510000004,            EDOUARD-1984
279,9,16,0, TD,13.9,22.7,30,1010,28.56,-10.0,1.88999939,97.91999817,299.2099915,            EDOUARD-1984
280,9,16,600, TD,14.0,23.4,30,1009,28.31,-10.0,1.88999939,97.91999817,299.2099915,            EDOUARD-1984
281,9,16,1200, TD,14.3,24.1,30,1008,28.73,-13.36999512,-0.49000549299999996,97.44000244,299.03997799999996,            EDOUARD-1984
282,9,16,1800, TS,14.8,24.8,35,1006,28.279999,-13.36999512,-0.49000549299999996,97.44000244,299.03997799999996,            EDOUARD-1984
283,9,17,0, TS,15.3,25.3,45,1000,27.23,-3.1999969480000003,9.789993286,98.0,303.14001460000003,            EDOUARD-1984
284,9,17,600, TS,16.3,26.0,50,998,25.96,-8.75,10.08999634,97.05000305,299.7799988,            EDOUARD-1984
285,9,17,1200, TS,17.3,26.5,50,996,25.72,-10.94000244,4.130004883,98.0,298.8499756,            EDOUARD-1984
286,9,17,1800, TS,18.4,27.1,55,995,24.64,-10.94000244,4.130004883,98.0,298.8499756,            EDOUARD-1984
287,9,18,0, TS,19.5,28.0,55,994,24.71,-4.570007324,10.58000183,95.66000366,296.61999510000004,            EDOUARD-1984
288,9,18,600, TS,20.2,29.6,55,994,25.64,-8.88999939,3.289993286,98.0,294.25,            EDOUARD-1984
289,9,18,1200, TS,20.9,31.0,55,994,25.33,-8.88999939,3.289993286,98.0,294.25,            EDOUARD-1984
290,9,18,1800, TS,21.1,32.8,50,995,25.15,-12.08999634,-3.660003662,97.80000305,294.03997799999996,            EDOUARD-1984
291,9,19,0, TS,21.1,34.3,50,996,23.31,-6.4600067139999995,2.75,98.0,294.19000239999997,            EDOUARD-1984
292,9,19,600, TS,21.0,36.0,50,1000,26.08,-6.4600067139999995,2.75,98.0,294.19000239999997,            EDOUARD-1984
293,9,19,1200, TS,20.9,37.9,45,1005,25.75,-10.69000244,-1.970001221,98.0,296.2000122,            EDOUARD-1984
294,9,19,1800, TS,20.8,39.5,40,1005,26.5,-13.91000366,-5.809997559,98.0,298.6699829,            EDOUARD-1984
295,9,20,0, TS,20.5,40.7,35,1006,26.33,-4.330001831000001,9.550003052000001,97.08999634,296.2700195,            EDOUARD-1984
296,9,20,600, TD,20.2,42.0,30,1008,26.9,-5.220001221,0.63999939,96.52000427,297.14001460000003,            EDOUARD-1984
297,9,20,1200, TD,20.0,43.0,25,1009,27.269999,-5.220001221,0.63999939,96.52000427,297.14001460000003,            EDOUARD-1984
298,9,16,1800, TD,28.6,65.5,30,1009,27.92,0.819992065,2.25,92.03999329,300.0899963,             GUSTAV-1984
299,9,17,0, TD,29.6,65.5,30,1009,27.019999,1.720001221,8.240005493,95.17999268,298.01000980000003,             GUSTAV-1984
300,9,17,600, TD,30.3,65.5,30,1009,26.8,1.720001221,8.240005493,95.17999268,298.01000980000003,             GUSTAV-1984
301,9,17,1200, TD,31.3,65.2,30,1009,26.14,-4.070007324,4.459991455,77.86999512,298.76000980000003,             GUSTAV-1984
302,9,17,1800, TD,32.1,64.7,30,1009,25.92,-4.070007324,4.459991455,77.86999512,298.76000980000003,             GUSTAV-1984
303,9,18,0, TD,32.1,64.7,30,1009,25.82,-2.180007935,-3.3699951169999998,88.03999329,297.6600037,             GUSTAV-1984
304,9,18,600, TD,32.1,64.7,30,1009,25.82,-2.180007935,-3.3699951169999998,88.03999329,297.6600037,             GUSTAV-1984
305,9,18,1200, TD,32.1,64.7,30,1009,25.82,-2.180007935,-3.3699951169999998,88.03999329,297.6600037,             GUSTAV-1984
306,9,18,1800, TS,32.1,64.7,45,1006,25.82,-2.180007935,-3.3699951169999998,88.03999329,297.6600037,             GUSTAV-1984
307,9,19,0, TS,33.2,63.6,45,1006,25.39,5.800003052,6.929992676,88.22999573,298.38000489999996,             GUSTAV-1984
308,9,19,600, TS,34.6,62.6,45,1006,24.859999,0.330001831,3.740005493,85.55999756,299.3399963,             GUSTAV-1984
309,9,23,0, SD,31.3,58.3,30,1009,25.769999,-3.790008545,-3.1999969480000003,94.3999939,299.11999510000004,           HORTENSE-1984
310,9,23,600, SD,30.7,58.7,30,1007,26.08,0.970001221,-0.710006714,93.55999756,297.6699829,           HORTENSE-1984
311,9,23,1200, SD,30.0,59.0,30,1005,26.17,-2.919998169,-5.479995728,90.27000427,297.69000239999997,           HORTENSE-1984
312,9,23,1800, SS,29.2,59.1,35,1002,26.05,-2.919998169,-5.479995728,90.27000427,297.69000239999997,           HORTENSE-1984
313,9,24,0, SS,28.6,59.2,35,1000,26.56,0.649993896,-2.740005493,89.72999573,297.19000239999997,           HORTENSE-1984
314,9,24,600, SS,28.4,59.4,35,999,26.56,0.649993896,-2.740005493,89.72999573,297.19000239999997,           HORTENSE-1984
315,9,24,1200, SS,28.4,59.8,40,999,26.519999,0.649993896,-2.740005493,89.72999573,297.19000239999997,           HORTENSE-1984
316,9,24,1800, TS,28.5,60.1,40,999,26.66,0.649993896,-2.740005493,89.72999573,297.19000239999997,           HORTENSE-1984
317,9,25,0, TS,28.7,60.3,45,999,26.3,7.770004272,0.63999939,84.88999939,302.3499756,           HORTENSE-1984
318,9,25,600, TS,28.9,60.4,55,998,26.369999,-5.740005493,-4.600006103999999,98.0,302.39001460000003,           HORTENSE-1984
319,9,25,1200, TS,29.3,60.6,60,997,26.32,-5.740005493,-4.600006103999999,98.0,302.39001460000003,           HORTENSE-1984
320,9,25,1800, HU,29.7,60.8,65,996,26.3,-5.740005493,-4.600006103999999,98.0,302.39001460000003,           HORTENSE-1984
321,9,26,0, HU,30.2,61.1,65,993,26.42,3.5,6.11000061,91.1499939,300.0899963,           HORTENSE-1984
322,9,26,600, TS,30.8,61.0,60,994,26.289998999999998,3.5,6.11000061,91.1499939,300.0899963,           HORTENSE-1984
323,9,26,1200, TS,31.3,60.7,50,995,25.269999,-5.2700042719999995,5.940002441,97.00999451,299.42999269999996,           HORTENSE-1984
324,9,26,1800, TS,32.0,60.9,45,996,25.25,-5.2700042719999995,5.940002441,97.00999451,299.42999269999996,           HORTENSE-1984
325,9,27,0, TS,32.4,60.8,40,996,23.63,4.059997559,3.6199951169999998,91.66999817,299.0200195,           HORTENSE-1984
326,9,27,600, TS,32.8,60.5,40,995,23.789998999999998,4.059997559,3.6199951169999998,91.66999817,299.0200195,           HORTENSE-1984
327,9,27,1200, TS,33.0,60.0,35,995,24.13,4.059997559,3.6199951169999998,91.66999817,299.0200195,           HORTENSE-1984
328,9,27,1800, TS,32.9,59.8,35,995,24.26,4.059997559,3.6199951169999998,91.66999817,299.0200195,           HORTENSE-1984
329,9,28,0, TS,32.7,59.9,35,995,24.019999,3.229995728,2.080001831,84.50999451,297.7200012,           HORTENSE-1984
330,9,28,600, TS,32.3,60.2,35,996,23.72,3.229995728,2.080001831,84.50999451,297.7200012,           HORTENSE-1984
331,9,28,1200, TS,31.7,61.0,40,996,23.9,3.229995728,2.080001831,84.50999451,297.7200012,           HORTENSE-1984
332,9,28,1800, TS,31.1,61.7,40,997,24.43,7.529998779,-7.809997559,87.6000061,299.4799805,           HORTENSE-1984
333,9,29,0, TS,30.6,62.4,45,998,25.63,5.36000061,0.580001831,93.6499939,298.64001460000003,           HORTENSE-1984
334,9,29,600, TS,30.5,63.2,45,999,25.619999,5.36000061,0.580001831,93.6499939,298.64001460000003,           HORTENSE-1984
335,9,29,1200, TS,30.6,64.0,45,1001,25.22,2.509994507,-8.529998779,88.94999695,297.39999389999997,           HORTENSE-1984
336,9,29,1800, TS,30.9,64.7,40,1002,24.9,2.509994507,-8.529998779,88.94999695,297.39999389999997,           HORTENSE-1984
337,9,30,0, TS,31.4,65.0,40,1004,24.769999,1.569992065,0.440002441,85.52000427,299.2299805,           HORTENSE-1984
338,9,30,600, TS,32.3,64.9,35,1006,25.15,1.569992065,0.440002441,85.52000427,299.2299805,           HORTENSE-1984
339,9,30,1200, TS,33.9,64.2,35,1007,24.91,-3.1900024410000003,4.660003662,70.97000122,302.3300171,           HORTENSE-1984
340,9,30,1800, TS,35.8,62.2,35,1006,25.66,-4.9600067139999995,10.83000183,79.45999146,302.82000730000004,           HORTENSE-1984
341,10,1,0, TS,37.4,59.8,40,1004,24.8,8.649993896,7.770004272,82.22999573,302.5,           HORTENSE-1984
342,10,1,600, TS,38.8,57.0,45,1001,25.369999,4.369995117,3.6499938960000002,98.0,298.5299988,           HORTENSE-1984
343,10,1,1200, TS,40.0,54.0,50,998,25.58,8.319992065,5.809997559,98.0,300.98999019999997,           HORTENSE-1984
344,10,1,1800, TS,40.9,50.4,50,996,23.029999,13.47000122,8.899993896,98.0,302.86999510000004,           HORTENSE-1984
345,10,2,0, TS,41.7,46.8,50,995,19.0,5.0,-1.290008545,95.38000488,297.03997799999996,           HORTENSE-1984
346,10,2,600, TS,42.3,43.0,50,995,21.279999,7.86000061,4.380004883,98.0,294.07000730000004,           HORTENSE-1984
347,10,2,1200, TS,42.8,39.0,50,995,20.57,8.470001221,6.339996338,98.0,292.92999269999996,           HORTENSE-1984
348,10,2,1800, TS,43.2,35.0,45,996,19.99,6.069992065,4.380004883,98.0,294.39999389999997,           HORTENSE-1984
349,9,25,1200, TD,23.4,73.0,30,1003,27.599998,-2.580001831,1.319992065,85.30000305,303.7200012,            ISIDORE-1984
350,9,25,1800, TD,23.9,73.9,30,1003,28.46,-10.97999573,-3.6499938960000002,83.22000122,304.69000239999997,            ISIDORE-1984
351,9,26,0, TD,24.3,74.9,30,1002,27.449999,-2.5500030519999997,0.819992065,84.75,300.35998539999997,            ISIDORE-1984
352,9,26,600, TD,24.5,76.0,30,1002,27.38,-2.5500030519999997,0.819992065,84.75,300.35998539999997,            ISIDORE-1984
353,9,26,1200, TS,24.7,77.0,40,1001,27.519999,-3.290008545,-5.089996338,81.38000488,300.98999019999997,            ISIDORE-1984
354,9,26,1800, TS,25.0,77.7,45,1000,27.49,-3.290008545,-5.089996338,81.38000488,300.98999019999997,            ISIDORE-1984
355,9,27,0, TS,25.4,78.4,45,999,26.09,3.160003662,8.169998169,87.72000122,301.2299805,            ISIDORE-1984
356,9,27,600, TS,25.8,79.1,50,1000,26.619999,0.399993896,1.779998779,87.19999695,301.19000239999997,            ISIDORE-1984
357,9,27,1200, TS,26.4,79.8,50,1000,28.0,-10.1499939,-2.8699951169999998,82.17999268,299.8499756,            ISIDORE-1984
358,9,27,1800, TS,27.3,80.5,45,1001,0.0,-10.1499939,-2.8699951169999998,82.17999268,299.8499756,            ISIDORE-1984
359,9,28,0, TS,27.8,81.5,45,1002,0.0,-0.8500061040000001,1.080001831,85.58000183,298.80999760000003,            ISIDORE-1984
360,9,28,600, TS,28.5,82.3,45,1002,0.0,-0.8500061040000001,1.080001831,85.58000183,298.80999760000003,            ISIDORE-1984
361,9,28,1200, TS,29.5,82.1,45,1002,0.0,-10.55999756,0.009994507,86.69999695,296.9799805,            ISIDORE-1984
362,9,28,1800, TS,30.1,81.9,45,1001,0.0,-10.55999756,0.009994507,86.69999695,296.9799805,            ISIDORE-1984
363,9,29,0, TS,30.7,81.4,45,1004,0.0,-0.970001221,-1.070007324,86.08000183,293.23999019999997,            ISIDORE-1984
364,9,29,600, TS,31.3,80.5,45,1005,26.83,-2.089996338,-1.220001221,93.55000305,291.30999760000003,            ISIDORE-1984
365,9,29,1200, TS,32.2,79.3,45,1004,26.66,-2.089996338,-1.220001221,93.55000305,291.30999760000003,            ISIDORE-1984
366,9,29,1800, TS,32.8,77.8,45,1002,27.31,1.7400054930000002,1.089996338,86.77000427,295.5999756,            ISIDORE-1984
367,9,30,0, TS,33.6,76.2,50,1000,27.349998,9.130004883,-2.339996338,85.6499939,299.98999019999997,            ISIDORE-1984
368,9,30,600, TS,34.3,74.4,40,1005,27.34,-2.430007935,-2.309997559,93.91000366,297.82000730000004,            ISIDORE-1984
369,9,30,1200, TS,34.8,72.5,40,1007,24.56,-1.150009155,-0.47999572799999995,84.63999939,300.73999019999997,            ISIDORE-1984
